INCHIKEY,SMILES
JECOCDKQCZSANH-RFKAOMIISA-N,CC(=CCO)CCC1C(=C)C(CC2C1(CCC(C2(C)C)O)C)OC3C(C(C(C(O3)CO)O)O)O
PHHIEOZUONPPQY-AIVHQYJCSA-N,CC1C(C(C(C(O1)OC2=C(C=C(C=C2)C3C(C4=C(O3)C(=CC(=C4)CCCO)O)CO)OC)O)O)O
CKGKQISENBKOCA-NHBPFIHPSA-N,COC1=CC(=CC(=C1OC)OC)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O
TZABDPRGZVHMRW-NQNKBUKLSA-N,CC(=CCC1=C(C=CC(=C1)O)OC2C(C(C(C(O2)CO)O)O)O)C
PBLWZMSRSJTRHJ-HVZZXTKSSA-N,COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC5C(C(C(C(O5)CO)O)O)O
XFPSRAYOBUHKRV-IBEHDNSVSA-N,CC1=CC(=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)C(C)C)O
NBLLRWANAFOKON-ZHZXCYKASA-N,COC1=CC(=CC(=C1OC)OC)OC2C(C(C(C(O2)CO)O)O)O
ZYZHMHXSPPAVCD-HKXMFVAESA-N,C1C(C(C(O1)OCC2C(C(C(C(O2)OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)OC5C(C(CO5)(CO)O)O)O)O)O)(CO)O
GFFOBQNFESRPJR-JKHMXVTDSA-N,C1C(C(C(O1)OC2C(C(C(OC2OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)CO)O)O)O)(CO)O
UWKRNCNWJVCHGZ-DERWZFJFSA-N,C1C(C(C(O1)OC2C(C(C(OC2OCCC3=CC=CC=C3)CO)O)O)O)(CO)O
QJVVGCSWIOLQDG-PROUKMOUSA-N,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O
GZSQKOFXMZDKPV-DERWZFJFSA-N,C1C(C(C(O1)OCC2C(C(C(C(O2)OCCC3=CC=CC=C3)O)O)O)O)(CO)O
IEBFEMIXXHIISM-RJSCAXEBSA-N,C1=CC=C(C=C1)C=CCOC2C(C(C(C(O2)COC3C(C(C(O3)CO)O)O)O)O)O
DJDISCKFJXDADJ-COUYJTLKSA-N,CC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(O2)COC3C(C(C(O3)CO)O)O)O)O)O
RFFYIBOJHUSIGD-PHDUQKSESA-N,CC(=CCCC(=CCOC1C(C(C(C(O1)COC2C(C(CO2)(CO)O)O)O)O)O)C)C
ZCKITOSCNKNMMO-YQHZJLNZSA-N,COC1=CC(=CC(=C1OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)OC)C=CCO
ZRBFCAALKKNCJG-DXKQLUIESA-N,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)C
RUBLIKRGQGISNL-DXORJMCXSA-N,CC1CCC2C(C(C(CC2(C13CC4=C(C=C5C(=C4O3)CNC5=O)O)C)O)O)(C)C
JRAAEKBJXQXXBZ-DAJYORATSA-N,C1C(C(OC2=CC(=CC(=C21)O)OC3C(C(C(O3)CO)O)O)C4=CC(=C(C=C4)O)O)O
OWRMMXDXVOHFNG-LLJXEUITSA-N,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(C(O6)COC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)O)O)O)C)COC9C(C(C(C(O9)CO)O)O)O)C
NONWRJXAJGEWOR-GMTLTCSKSA-N,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)OC
FPWYMVMNRFRHQC-BVWWHRDXSA-N,CC1C(C(CC(C1OC2C(C(C(C(O2)CO)O)O)O)O)(C)C)C=CC(C)O
LQUPEGJECBPTCO-KDRUZJHHSA-N,COC1=CC=C(C=C1)CCOC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O
JLMGCBFIPZDHLZ-JKHMXVTDSA-N,C1C(C(C(O1)OCC2C(C(C(C(O2)OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)O)O)O)O)(CO)O
MAUAGULXOHJIER-SRJJTFDTSA-N,C1=CC(=CC=C1CCCCC(CCC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O
OZIPFYKAIOOVEJ-ODWUMMNUSA-N,CCC=CCCOC1C(C(C(C(O1)CO)O)O)O
QIOMMMCQFIBVKA-PPQBIMEKSA-N,CC(=CCOC1C(C(C(C(O1)CO)O)O)O)CCC2C(=C)CCC3C2(CCC(C3(C)COC4C(C(C(C(O4)CO)O)O)O)O)C
LSEDQFLRUJOXDX-SBOHWPTNSA-N,C1=CC(=C(C=C1CCCCC(CCC2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O
PBPYEEMQIFDGSQ-MIYBPCGNSA-N,CC(=CCC(C(=CCOC1C(C(C(C(O1)CO)O)O)O)C)O)C
FOWZPEXPOVXJSN-MIYBPCGNSA-N,CC(=C)C(C=C)C=C(C)COC1C(C(C(C(O1)CO)O)O)O
YXSQSVWHKZZWDD-GDSLHKPESA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O
KVPBAPOAIIQDGQ-XXGVTNRTSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC=C(C=C3)C=C)O)O)O)O)O)O
JYQIWENZJDPRSV-WHJIMDRXSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)O)O)O)O)O)O
HUPGTAGQEXENPN-QIUKOVNNSA-N,CC1C(OC2=C(C(=O)C(CC12CC=C)OC)OC)C3=CC4=C(C(=C3)OC)OCO4
GUMFPOIJOXLCLA-JKSUJKDBSA-N,COC1=C(C=C2C(=C1)C(=O)C(C(O2)C3=CC=CC=C3)O)O
LZLGHWHSUZVUFZ-JKSUJKDBSA-N,COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=C(C=C3)O)O
MRPJBTFHICBFNE-JKSUJKDBSA-N,COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC(=C(C=C3)O)O)O
NBQYBZYBTNQEQG-LSDHHAIUSA-N,C1=CC(=C(C(=C1)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
MXEIKUWMKSYEII-XRHWURSXSA-N,C1C(OC2=C(C(=CC(=C2C1=O)O)O)C3C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)C6=CC=C(C=C6)O
MFMBOHMTFYYVAI-SSDOTTSWSA-N,CC1CC(=O)C2=C(C=C(C(=C2O1)CCO)O)OC
ITOTUSMHIQFNHJ-MRXNPFEDSA-N,CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)CC(O3)C4=CC=CC=C4)C
BCRRDBKZXSRMHL-SSDOTTSWSA-N,CC1CC(=O)C2=C(C=C3C(=C2O1)CCO3)OC
NJUWLUPGDQOJCR-GFCCVEGCSA-N,COC1=C(C2=C(C(=O)CC(O2)C3=CC=CC=C3O)C(=C1)O)O
LNVWGAALAQOWHF-IUOSPEFCSA-N,C1=CC(=C(C=C1CC(C(=O)C2=C(C(=C(C=C2)O)C3C(C(C(C(O3)CO)O)O)O)O)O)O)O
SNKFFCBZYFGCQN-FTNWOIIGSA-N,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O
YQDJUXPUIRGKNV-MNOLRWOYSA-N,CC(C=C(C)C(C(C)C(C(C=CCCC=CC(=O)O)OC)O)O)C(=O)CCCC1CC(=O)NC(=O)C1
SLGMSTJSVRGVPB-BESLVFPPSA-N,CC(C=C(C)C=C(C)C(=O)CCCC1CC(=O)NC(=O)C1)C(C(C=CCCC=CC(=O)O)OC)O
GWVCYAYKRPLWGK-AAMZJHKISA-N,CC(=CCCC(=CCCC(=CCCC(=CCO)CO)C)C(=O)O)C
QOFWRHWADNWKSU-LRXIOGKNSA-N,CC1=CC(=CC2=C1OC(CC2)(C)CCC=C(C)CCC=C(C)CCC=C(C)C(=O)O)O
FPJJIWCMASJCHO-NXRGQNTBSA-N,CC(=CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(=CCCC(=CCO)C)C)O)O)O)O)O)O)C
MFQDKOXWQXOOAO-YAHSWYSTSA-N,CC(=CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(C(CCC(=CCCC(=CCO)C)C)O)O)O)O)O)O)O)C
BBRMJCAPNGJKEM-AQASXUMVSA-N,CCCCCCCC=CC=CC(=O)NCC(C)C
KNGBXFMEGLRFHV-PRKJJMSOSA-N,CC(C)CNC(=O)C=CC=CCC1=CC=CS1
QFZISQBFEIXWDM-UTLPMFLDSA-N,CC(CCCCC(C(CO)C(=O)O)O)CC(=CC(=CC(=O)O)C)C
DQBXBQIOPVLJEV-SLTMLOGKSA-N,CC(CCCCC(C(CO)C(=O)OC(CCCCC(C)CC(=CC(=CC(=O)O)C)C)C(CO)C(=O)O)O)CC(=CC(=CC(=O)O)C)C
RRGRXDIGPVAQIW-UHFFFAOYSA-N,CC(=O)OC1C(CCC(C1O)C2=CC=CC=C2)C3=CC=CC=C3
FUSHLLXGTXLRMJ-UHFFFAOYSA-N,CC(=O)OC1C(CCC(C1OC(=O)C)C2=CC=CC=C2)C3=CC=CC=C3
IUXOFSAPFXGQID-KLZCBZFCSA-N,CC1(CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C4=CC=C(C=C4)O)O)O)O)O
VLCHQFXSBHIBRV-NJPMDSMTSA-N,CC1(CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O
AEBORMNUOJEQOL-OWDFILOBSA-N,CC1(CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C=CC4=CC(=C(C=C4)O)O)O)O)O)O
VTQUQEWGIJRVHB-VHPPWYILSA-N,C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)COC(=O)C=CC4=CC=CC=C4
ZQHJXKYYELWEOK-RNHVSHAASA-N,CC12CCCC(C1CCC(=C)C2CCC3=COC=C3)(C)C(=O)O
XJMYUPJDAFKICJ-SEAQMCRASA-N,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1O)C)C(=O)O)C
AKIRMBMADXTLAC-BMXXHOQXSA-N,CC(=CC(=O)OC)CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C
BEDSGEULUAVXQH-YGCGHWCOSA-N,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(CC(CC2OC(=O)C=CC3=CC(=C(C=C3)O)O)(C(=O)O)O)O
JXSVIVRDWWRQRT-BEELBYNOSA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O
WCGUUGGRBIKTOS-POPPTPIPSA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O
LDCLXZSKVDYDBF-NCWMSNPISA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C)C2C1C)C(=O)O)C(=O)OC7C(C(C(C(O7)CO)O)O)O
PUOQHFWXBKTHST-MPLMROMBSA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C)O)O)O)C)C)C2C1C)C(=O)O)C(=O)O
UXVPWKDITRJELA-QVUWHDNHSA-N,CC(C)C1=C(C(=C2C(=C1)C3C(C4C2(CCCC4(C)C)C(=O)O3)O)O)O
POOKHYNGUAZJAE-ZTHROODHSA-N,CC=CC=CC(=O)C1C(C2C(=C(C=CC=CC)O)C(=O)C1(C(=O)C2(C)O)C)C3(C(=C(C(=O)O3)C)O)C
JQCBBCVOQHOGTI-HROOPKDASA-N,CCCC(=O)OC1C(CC2(C1C(C3(C(=O)C4C(C3(C2=O)C)CC(C4OC(=O)C)(C)C)C)OC(=O)C)OC(=O)C)C
MAYJEFRPIKEYBL-DKBZVKCESA-N,CC1(C2CC(=O)C3(C(C2(C=CC(=O)O1)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C
GNJUNLNJRMFETA-AGJGHFFWSA-N,CC(=O)OC1CC(CC2C13COC24CCC5C6(CCC(C(C6CCC5(C4(CC3O)C)C)(C)CO)OC7C(C(C(CO7)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(CO9)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C
YCOKATFNRPZIIU-WQKMQOEMSA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1(C)O)C)C(=O)O
JPGOJQJBPLCRQP-YHJYJCICSA-N,CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)C2C1(C)O)C)C(=O)O
KQNZDYYTLMIZCT-SWGFJCPHSA-N,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
YXAKCQIIROBKOP-HSSGTREWSA-N,C1=CC(=CC=C1C=CC(=CC(=O)C=CC2=CC=C(C=C2)O)O)O
ZIUSSTSXXLLKKK-KOBPDPAPSA-N,COC1=C(C=CC(=C1)C=CC(=CC(=O)C=CC2=CC(=C(C=C2)O)OC)O)O
IOZVKDXPBWBUKY-LQIBPGRFSA-N,COC1=CC=C(C=C1)C=CC(=O)C=CC2=CC=C(C=C2)OC
MKYUCBXUUSZMQB-MKZMYESJSA-N,CCC=CCC(C(C=CC(CCCCCCCC(=O)O)O)O)O
XGPBRZDOJDLKOT-WDZFZDKYSA-N,CC=C(C)C(=O)OC1C(C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C
SSFXFPCIUUFGJD-UHFFFAOYSA-N,CC1=CC(C2C(CC1=O)(C(CC2(C(C)C)O)OC(=O)C)C)OC(=O)C3=CC=C(C=C3)O
GFMGOVRWOOAPMN-UHFFFAOYSA-N,CCCCCC(=O)OC1C=C2COC(C2(C3(C1C(CCC3O)(C)C)C)O)O
KPWKPGFLZGMMFX-UHFFFAOYSA-N,CC1(C2(CCC1(OC2=O)C(=O)O)C)C
RZGFUGXQKMEMOO-BSANDHCLSA-N,C1CC(=O)C(C1CC(=O)O)CC=CCCO
VOOYTQRREPYRIW-LBPRGKRZSA-N,COC1=CC(=O)OC(C1)CCC2=CC=CC=C2
NGOLMNWQNHWEKU-XMMPIXPASA-N,CC(=CCC1=C(C=CC(=C1)CC2(C(=C(C(=O)O2)O)C3=CC=C(C=C3)O)C(=O)OC)O)C
JDHILDINMRGULE-LURJTMIESA-N,CN1C=NC=C1CC(C(=O)O)N
DAYLJWODMCOQEW-TURQNECASA-N,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N
RULSWEULPANCDV-PIXUTMIVSA-N,C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(=O)CO)O)O)O)O
PEMUHKUIQHFMTH-QMMMGPOBSA-N,C1=CC(=CC=C1CC(C(=O)O)N)Br
NIGWMJHCCYYCSF-QMMMGPOBSA-N,C1=CC(=CC=C1CC(C(=O)O)N)Cl
VCJRLZZBUWJOGG-UHFFFAOYSA-N,C1=CC=C(C(=C1)NCC(=O)O)F
WLJVNTCWHIRURA-UHFFFAOYSA-N,C(CCC(=O)O)CCC(=O)O
TYFQFVWCELRYAO-UHFFFAOYSA-N,C(CCCC(=O)O)CCC(=O)O
HBROZNQEVUILML-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)NO)O
WHSXTWFYRGOBGO-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C(=O)O)O
ODHCTXKNWHHXJC-VKHMYHEASA-N,C1CC(=O)NC1C(=O)O
HNXQXTQTPAJEJL-UHFFFAOYSA-N,C1=CN=C2C(=N1)C(=O)N=C(N2)N
LSBDFXRDZJMBSC-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(=O)N
ZOAMBXDOGPRZLP-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC(=O)N
RJFAYQIBOAGBLC-BYPYZUCNSA-N,C[Se]CCC(C(=O)O)N
DUUGKQCEGZLZNO-UHFFFAOYSA-N,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O
JPAUCQAJHLSMQW-XPORZQOISA-N,CC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O
ZIYVHBGGAOATLY-UHFFFAOYSA-N,CC(C(=O)O)C(=O)O
PTJWIQPHWPFNBW-GBNDHIKLSA-N,C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O
MVAWJSIDNICKHF-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
FVMDYYGIDFPZAX-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)CC(=O)O
CHJJGSNFBQVOTG-UHFFFAOYSA-N,CN=C(N)N
QGXBDMJGAMFCBF-HLUDHZFRSA-N,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
COCNDHOPIHDTHK-UHFFFAOYSA-N,COC1=CC2=C(C=C1)NC=C2CC(=O)O
MVOYJPOZRLFTCP-UHFFFAOYSA-N,CN1C(=O)C2=C(NC1=O)N=CN2
QFDRTQONISXGJA-UHFFFAOYSA-N,CN1C(=O)C2=C(NC(=O)N2)NC1=O
SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2
UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)(C)[O-]
HCUARRIEZVDMPT-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(N2)C(=O)O
ODHCTXKNWHHXJC-UHFFFAOYSA-N,C1CC(=O)NC1C(=O)O
IIBOGKHTXBPGEI-UHFFFAOYSA-N,C1=CC=C(C=C1)CNC=O
LMIQERWZRIFWNZ-UHFFFAOYSA-N,C1=CC2=C(C=CN2)C=C1O
WJXSWCUQABXPFS-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)N)C(=O)O
YZQCXOFQZKCETR-UWVGGRQHSA-N,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N
GTVVZTAFGPQSPC-MRVPVSSYSA-N,C1=CC(=CC=C1CC(C(=O)O)N)[N+](=O)[O-]
JMSVCTWVEWCHDZ-UHFFFAOYSA-N,COC1=CC(=CC(=C1O)OC)C(=O)O
HCZHHEIFKROPDY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
ZBSGKPYXQINNGF-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)NCC(=O)O
ZGUNAGUHMKGQNY-ZETCQYMHSA-N,C1=CC=C(C=C1)C(C(=O)O)N
HSCJRCZFDFQWRP-LPTOLDDLSA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O
UREBDLICKHMUKA-CXSFZGCWSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
KASJZXHXXNEULX-UHFFFAOYSA-N,C1CC2=C(C=CN2)C(=O)C1
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
NBAKTGXDIBVZOO-UHFFFAOYSA-N,CC1CNC(=O)NC1=O
AQIXAKUUQRKLND-UHFFFAOYSA-N,CC1=C(N=CN1)CSCCNC(=NC)NC#N
OELFLUMRDSZNSF-OFLPRAFFSA-N,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O
FJLGEFLZQAZZCD-JUFISIKESA-N,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
JCCNYMKQOSZNPW-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
XZWYZXLIPXDOLR-UHFFFAOYSA-N,CN(C)C(=N)N=C(N)N
JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
AVKUERGKIZMTKX-NJBDSQKTSA-N,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
JNTOCHDNEULJHD-UHFFFAOYSA-N,C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N
BGDKAVGWHJFAGW-UHFFFAOYSA-N,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
HXATVKDSYDWTCX-UHFFFAOYSA-N,C(CCCC(=O)O)CCC(=O)NCC(=O)O
WJAJPNHVVFWKKL-UHFFFAOYSA-N,CC(C(C1=C(C=CC(=C1)OC)OC)O)N
KTVPXOYAKDPRHY-SOOFDHNKSA-N,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O
NDAUXUAQIAJITI-LBPRGKRZSA-N,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
YMAWOPBAYDPSLA-UHFFFAOYSA-N,C(C(=O)NCC(=O)O)N
WHTVZRBIWZFKQO-UHFFFAOYSA-N,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
UIKROCXWUNQSPJ-UHFFFAOYSA-N,CN1C(CCC1=O)C2=CN=CC=C2
MBIZFBDREVRUHY-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)C(=O)O
HEBKCHPVOIAQTA-UHFFFAOYSA-N,C(C(C(C(CO)O)O)O)O
AKEUNCKRJATALU-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)C(=O)O)O
RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)O
KSMRODHGGIIXDV-UHFFFAOYSA-N,CC(=O)NC(CCC(=O)N)C(=O)O
WBYWAXJHAXSJNI-VOTSOKGWSA-N,C1=CC=C(C=C1)C=CC(=O)O
QBYUNVOYXHFVKC-GBURMNQMSA-N,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
JCQLYHFGKNRPGE-FCVZTGTOSA-N,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
MWOOGOJBHIARFG-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)O
YGSDEFSMJLZEOE-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)O)O
XVOYSCVBGLVSOL-UHFFFAOYSA-N,C(C(C(=O)O)N)S(=O)(=O)O
WUAXWQRULBZETB-UHFFFAOYSA-N,COC1=C(C=C(C=C1)CC(=O)O)OC
GYDJEQRTZSCIOI-UHFFFAOYSA-N,C1CC(CCC1CN)C(=O)O
YNBADRVTZLEFNH-UHFFFAOYSA-N,COC(=O)C1=CN=CC=C1
WKOLLVMJNQIZCI-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C(=O)O)O
ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2
DKYWVDODHFEZIM-UHFFFAOYSA-N,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
QCHFTSOMWOSFHM-WPRPVWTQSA-N,CCC1C(COC1=O)CC2=CN=CN2C
BJIOGJUNALELMI-ONEGZZNKSA-N,CC=CC1=CC(=C(C=C1)O)OC
ULDHMXUKGWMISQ-VIFPVBQESA-N,CC1=CCC(CC1=O)C(=C)C
SUHOQUVVVLNYQR-QMMMGPOBSA-N,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O
JYVXNLLUYHCIIH-LURJTMIESA-N,CC1(CCOC(=O)C1)O
BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C(=O)OC)O
JSDBKAHWADVXFU-UHFFFAOYSA-N,CN1C=CC(=O)N(C1=O)C
IAOZJIPTCAWIRG-QWRGUYRKSA-N,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
NRPKURNSADTHLJ-UHFFFAOYSA-N,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O
AXVZFRBSCNEKPQ-UHFFFAOYSA-N,CNCCC1=CC=C(C=C1)O
ONIBWKKTOPOVIA-SCSAIBSYSA-N,C1CC(NC1)C(=O)O
KUVIULQEHSCUHY-XYWKZLDCSA-N,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
RYWSYCQQUDFMAU-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C
UJVLDDZCTMKXJK-WNHSNXHDSA-N,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C
ZTHYODDOHIVTJV-UHFFFAOYSA-N,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
XUFXOAAUWZOOIT-JMPDRRIHSA-N,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO
NUCLJNSWZCHRKL-UHFFFAOYSA-N,C(C(=O)O)(NC(=O)N)NC(=O)N
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,CNC(=O)C1=CN=CC=C1
SAVLIIGUQOSOEP-UHFFFAOYSA-N,CCCCCCCC(=O)NCC(=O)O
YRCWQPVGYLYSOX-UHFFFAOYSA-N,CNCC(C1=CC=C(C=C1)O)O
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
KKVZAVRSVHUSPL-GQCTYLIASA-N,COC1=CC=CC=C1C=CC=O
GUBGYTABKSRVRQ-DCSYEGIMSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
QHGUCRYDKWKLMG-QMMMGPOBSA-N,C1=CC(=CC=C1C(CN)O)O
UQXNEWQGGVUVQA-UHFFFAOYSA-N,C(CCCC(=O)O)CCCN
WSWCOQWTEOXDQX-MQQKCMAXSA-N,CC=CC=CC(=O)O
QUOGESRFPZDMMT-YFKPBYRVSA-N,C(CCN=C(N)N)CC(C(=O)O)N
